question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answers,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],22,4139,0,1277,60,True,False,True,8,156,False,7,503,0,False,0,False,0.0,0.568804,0.42448488,"This return the ""hello"".",DT VB DT `` UH '' .
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],22,4139,0,1277,60,True,False,True,8,156,False,11,528,0,False,0,False,0.0,0.6165148,0.52384573,"The same operation is done for ""world"". </p>",DT JJ NN VBZ VBN IN `` NN '' . ''
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],22,4139,0,1277,60,True,False,True,8,156,False,14,574,0,False,0,False,7.142857142857142,0.7518915,0.5343183,<p>I think that the code did not work for any other words.,NN PRP VBP IN DT NN VBD RB VB IN DT JJ NNS .
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],22,4139,0,1277,60,True,False,True,8,156,False,14,633,0,False,0,False,0.0,0.7296892,0.5669875,The guy that programmed that knows the random sequence very well.</p>,DT NN WDT VBD WDT VBZ DT JJ NN RB RB . NN -RRB-
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],22,4139,0,1277,60,True,False,True,8,156,False,10,704,0,False,0,False,10.0,0.39378354,0.30329415,<p>It's very great geek code!</p>,-LRB- NN PRP VBZ RB JJ NN NN . NN -RRB-
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],14,4036,102,251,0,True,False,True,9,24,False,24,0,0,False,0,False,0.0,0.8017986,0.6483182,<p>The principal is the Random Class constructed with the same seed will generate the same pattern of numbers every time.</p>,NFP -RRB- DT NN VBZ DT NNP NNP VBN IN DT JJ NN MD VB DT JJ NN IN NNS DT NN . NN
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],13,4135,4,5304,0,True,True,True,10,174,False,12,0,0,False,0,True,8.333333333333332,0.54959744,0.32748598,"<p>Derived from <a href=""https://stackoverflow.com/a/15187009/1208581"">",-LRB- NN VBN IN -LRB- DT NN SYM `` ADD '' -RRB-
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],13,4135,4,5304,0,True,True,True,10,174,False,13,71,0,False,0,False,0.0,0.6778998,0.5390094,"Denis Tulskiy</a>'s answer, this method generates the seed.</p>","NNP NNP SYM NNP POS NN , DT NN VBZ DT NN NN -RRB-"
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],13,4135,4,5304,0,True,True,True,10,174,False,66,136,43,False,266,True,3.0303030303030303,0.83684,0.42455944,"<pre><code>public static long generateSeed(String goal, long start, long finish) {
    char[] input = goal.toCharArray();
    char[] pool = new char[input.length];
    label:
        for (long seed = start; seed &lt; finish; seed++) {
            Random random = new Random(seed);","-LRB- NN -RRB- -LRB- NN -RRB- JJ JJ JJ NN -LRB- NN NN , JJ NN , JJ NN -RRB- -LRB- NN -LRB- -RRB- NN SYM NNP -LRB- -RRB- : NN -LRB- -RRB- NN SYM JJ NNP NNP -RRB- : NN : IN -LRB- JJ NN SYM NN : NN NN : NN : NN SYM : JJ JJ SYM JJ NN -LRB- NN -RRB- :"
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],13,4135,4,5304,0,True,True,True,10,174,False,27,430,0,True,0,False,7.4074074074074066,0.88236296,0.2595222,"for (int i = 0; i &lt; input.length; i++)
                pool[i] = (char) (random.nextInt(27)+'`');",IN -LRB- NN NN SYM CD : NN NN : NNP : FW FW -RRB- SYM -LRB- NN -RRB- -LRB- NNP -LRB- CD -RRB- NN -RRB- :
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],13,4135,4,5304,0,True,True,True,10,174,False,40,544,0,True,0,False,5.0,0.8254785,0.28158867,"if (random.nextInt(27) == 0) {
                for (int i = 0; i &lt; input.length; i++) {
                    if (input[i] != pool[i])
                        continue label;
                }
                return seed;
            }","IN -LRB- NNP -LRB- CD -RRB- SYM CD -RRB- : IN -LRB- NN NN SYM CD : CD NN : NN : NN , IN -LRB- NNP -RRB- SYM FW -RRB- -RRB- VB NN : JJ NN NN : NFP"
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],13,4135,4,5304,0,True,True,True,10,174,False,1,736,0,False,0,False,0.0,0.50802624,0.14423296,},NFP
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],13,4135,4,5304,0,True,True,True,10,174,False,15,797,0,True,0,False,6.666666666666667,0.77382183,0.3427207,"throw new NoSuchElementException(""Sorry :/"");
}
</code></pre>","VB JJ NN -LRB- `` JJ SYM '' -RRB- : NN , FW NN -RRB-"
True,3,0,1721,63,4074,2,0,True,True,False,195,[],3,4074,0,15110,64,True,True,True,1,147,False,20,0,0,False,0,False,0.0,0.78550136,0.7413017,<p>You can set your application class loader to be the parent of the url class loader:</p>,NN PRP MD VB PRP$ NN NN NN TO VB DT NN IN DT NN NN NN SYM NN -RRB-
True,3,0,1721,63,4074,2,0,True,True,False,195,[],3,4074,0,15110,64,True,True,True,1,147,True,33,92,11,False,113,True,9.090909090909092,0.14211856,0.09770777,"<pre><code>URLClassLoader loader = new URLClassLoader(
       new URL[]{f.toURI().toURL()}, Module.class.getClassLoader());
</code></pre>","-LRB- NN -RRB- -LRB- NN -RRB- NN NN SYM JJ NNP -LRB- JJ NN -LRB- -RRB- -LRB- FW -RRB- ADD -LRB- -RRB- NN , NNP -LRB- -RRB- -RRB- : NFP NN NN -RRB-"
True,3,0,1721,63,4074,2,0,True,True,False,195,[],3,4074,0,15110,64,True,True,True,1,147,False,15,231,0,False,0,True,6.666666666666667,0.3297814,0.20829065,"<p>From the <a href=""http://docs.oracle.com/javase/tutorial/ext/basics/load.html"" rel=""nofollow"">",NN IN DT -LRB- DT NN SYM `` ADD '' NN `` NN '' -RRB-
True,3,0,1721,63,4074,2,0,True,True,False,195,[],3,4074,0,15110,64,True,True,True,1,147,False,12,328,0,False,0,False,0.0,0.23025446,0.18119578,Oracle Java tutorial</a> (class loading mechanism):    </p>,"NNP NNP NN , NN -LRB- NN NN NN -RRB- : NN"
True,3,0,1721,63,4074,2,0,True,True,False,195,[],3,4074,0,15110,64,True,True,True,1,147,False,6,389,0,False,0,False,0.0,0.19880456,0.1484385,"<blockquote>
  <p>",-LRB- NN -RRB- -LRB- NN -RRB-
True,3,0,1721,63,4074,2,0,True,True,False,195,[],3,4074,0,15110,64,True,True,True,1,147,False,11,407,0,False,0,False,9.090909090909092,0.8534051,0.7899144,The Java platform uses a delegation model for loading classes.,DT NNP NN VBZ DT NN NN IN NN NNS .
True,3,0,1721,63,4074,2,0,True,True,False,195,[],3,4074,0,15110,64,True,True,True,1,147,False,16,470,0,False,0,False,6.25,0.76534,0.7379528,"The
  basic idea is that every class loader has a ""parent"" class loader.",DT JJ NN VBZ IN DT NN NN VBZ DT `` NN '' NN NN .
True,3,0,1721,63,4074,2,0,True,True,False,195,[],3,4074,0,15110,64,True,True,True,1,147,False,34,545,0,False,0,False,5.88235294117647,0.88445,0.8278518,"When loading a class, a class loader first ""delegates"" the search for
  the class to its parent class loader before attempting to find the
  class itself.</p>
</blockquote>","WRB VBG DT NN , DT NN NN JJ `` NNS '' DT NN IN DT NN IN PRP$ NN NN NN IN VBG TO VB DT NN PRP . NN NFP SYM -RRB-"
True,3,0,1721,63,4074,2,0,True,True,False,195,[],0,2303,1771,754,73,True,False,False,2,24,False,24,0,0,False,0,False,0.0,0.66451675,0.6285454,"<p>I faced the same issue and I was using Java 9, downgrading back it to Java 8 resolved my issue.</p>","NN PRP VBD DT JJ NN CC PRP VBD VBG NNP CD , VBG RP PRP IN NNP CD VBD PRP$ NN . NN"
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],8,5004,3,24207,60,True,True,True,1,105,False,11,0,0,False,0,True,9.090909090909092,0.26510662,0.21553178,"<p>From the docs:<br>
<code>",NN IN DT NNS : -LRB- NN -RRB- -LRB- NN -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],8,5004,3,24207,60,True,True,True,1,105,False,22,28,68,False,0,False,0.0,0.9591168,0.8322774,The AccessControlContext of the thread that created the instance of URLClassLoader will be used when subsequently loading classes and resources.</code></p>,DT NNP IN DT NN WDT VBD DT NN IN NNP MD VB VBN WRB RB NN NNS CC NNS . NN
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],8,5004,3,24207,60,True,True,True,1,105,False,4,185,0,False,0,True,25.0,0.13451356,0.09160678,<p><code>,NN -LRB- NN -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],8,5004,3,24207,60,True,True,True,1,105,False,24,194,105,False,0,False,0.0,0.9752515,0.85819066,The classes that are loaded are by default granted permission only to access the URLs specified when the URLClassLoader was created.</code></p>,DT NNS WDT VBP VBN VBP IN NN VBN NN RB TO VB DT NNS VBN WRB DT NNP VBD VBN -LRB- NN -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],8,5004,3,24207,60,True,True,True,1,105,False,22,339,7,False,0,False,0.0,0.8596408,0.7969135,"<p>The URLClassLoader is doing exactly as its says, the AccessControlContext is what you need to be looking at.","NFP -RRB- DT NNP VBZ VBG RB IN PRP VBZ , DT NNP VBZ WP PRP VBP TO VB VBG IN ."
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],8,5004,3,24207,60,True,True,True,1,105,False,22,452,0,False,0,False,0.0,0.8291556,0.76085246,Basically the thread that is being referenced in AccessControlContext does not have permissions to do what you think it does.</p>,RB DT NN WDT VBZ VBG VBN IN NNP VBZ RB VB NNS TO VB WP PRP VBP PRP VBZ . NN
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,15,0,0,False,0,False,0.0,0.7518128,0.71788365,<p>I use the following approach while running some Groovy script within an application.,NN PRP VBP DT VBG NN IN VBG DT JJ NN IN DT NN .
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,17,88,0,False,0,False,5.88235294117647,0.81726086,0.7708275,I obviously want to prevent the script from running (intentionally or unintentionally) a System.exit</p>,PRP RB VBP TO VB DT NN IN VBG -LRB- RB CC RB -RRB- DT NN -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,13,194,0,False,0,False,7.6923076923076925,0.52274895,0.49530515,<p>I install a java SecurityManager in the usual way:</p>,-LRB- NN PRP VBP DT NN NN IN DT JJ NN NN -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,True,15,253,0,False,61,True,6.666666666666667,0.20285025,0.15630999,"<pre><code>-Djava.security.manager -Djava.security.policy=&lt;policy file&gt;
</code></pre>",-LRB- GW GW GW GW GW NN : NN NN : -LRB- GW NN -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,15,346,0,False,13,True,13.333333333333334,0.271636,0.22874168,<p>In the <code>&lt;policy file&gt;</code>,NFP -RRB- IN DT -LRB- NN -RRB- NN : NN NN : SYM NN -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,18,389,0,False,0,False,0.0,0.4348607,0.4073351,"I give my application all permissions (I do fully trust my application), i.e.: </p>","PRP VBP PRP$ NN DT NNS -LRB- PRP VBP RB VB PRP$ NN -RRB- , FW : NN"
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,9,474,0,False,37,True,11.11111111111111,0.38344824,0.35361645,"<pre><code>grant {
    permission java.security.",-LRB- NN -RRB- -LRB- NN : NN NN .
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,8,522,0,False,0,False,12.5,0.23394214,0.18836471,"AllPermission;
};
</code></pre>",NNP : NN : NFP FW NN -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,17,555,0,False,0,False,0.0,0.6896469,0.66568273,<p>I limit the capabilities in the part where the Groovy script is run:</p>,-LRB- NN PRP VBP DT NNS IN DT NN WRB DT NNP NN VBZ VBN RB -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,True,44,632,0,False,213,True,2.272727272727273,0.18630463,0.14047441,"<pre><code>list = AccessController.doPrivileged(new PrivilegedExceptionAction&lt;List&lt;Stuff&gt;&gt; () {
    public List&lt;Stuff&gt; run() throws Exception {
        return groovyToExecute.someFunction();
    }
}, allowedPermissionsAcc);
</code></pre>","-LRB- NN NN SYM ADD -LRB- JJ NNP : FW : NNP : NNP : -LRB- -RRB- -LRB- JJ NN : NN : NN -LRB- -RRB- VBZ NN NFP NN NN -LRB- -RRB- : NN CD , NN -RRB- : -LRB- NN NN -RRB-"
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,8,889,0,False,21,True,12.5,0.23640737,0.18213427,<p>The <code>allowedPermissionsAcc</code>,NFP -RRB- DT -LRB- NN NFP NN -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,14,931,0,True,0,False,7.142857142857142,0.7840332,0.74610394,doesn't change and therefore I create them in a static block</p>,VBZ RB VB CC RB PRP VBP PRP IN DT JJ NN SYM NN -RRB-
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,49,997,0,False,307,True,4.081632653061225,0.44195557,0.39909017,"<pre><code>private static final AccessControlContext allowedPermissionsAcc; 
static {    // initialization of the allowed permissions
    PermissionCollection allowedPermissions = new Permissions();
    allowedPermissions.add(new RuntimePermission(""accessDeclaredMembers""));
    // ... &lt;many more permissions here&gt; ...","-LRB- NN -RRB- -LRB- NN NN JJ JJ NN NN : NN NN , NN IN DT VBN NNS NN NNS SYM JJ NNS -LRB- -RRB- : NNS -LRB- -LRB- JJ NNP -LRB- `` NNP '' -RRB- -RRB- : SYM , NN : JJ JJR NNS NN : ."
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,25,1327,0,True,0,False,4.0,0.21135,0.17449291,"allowedPermissionsAcc = new AccessControlContext(new ProtectionDomain[] {
        new ProtectionDomain(null, allowedPermissions)});
}
</code></pre>","NN SYM JJ NNP -LRB- JJ NN -LRB- -RRB- NFP JJ NN -LRB- JJ , NNS -RRB- CD -RRB- : NN , NN NN -RRB-"
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,13,1476,0,False,0,False,0.0,0.7907968,0.7528285,<p>Now the tricky part is to find the right permissions.,-LRB- NN RB DT JJ NN VBZ TO VB DT JJ NNS .
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,1,188,0,False,0,False,0.0,0.116410725,0.0728212,</p>,NN
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,47,1539,0,False,0,False,2.127659574468085,0.8435837,0.79034233,"<p>If you want to allow access to certain libraries, you will quickly realize that they have not been written with a Security Manager in mind and don't handle one very gracefully, and finding out which permissions they need can be quite tricky.","NFP -RRB- IN PRP VBP TO VB NN IN JJ NNS , PRP MD RB VB IN PRP VBP RB VBN VBN IN DT NN NN IN NN CC VBP RB VB CD RB RB , CC VBG RP WDT NNS PRP VBP MD VB RB JJ ."
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,35,1784,0,False,0,False,0.0,0.8393023,0.7906961,"You will run into additional problems if you want to run UnitTests through the Maven Surefire plugin, or run on different platforms, like Linux/Windows, since the behavior can vary :-(.","PRP MD VB IN JJ NNS IN PRP VBP TO VB NNPS IN DT NNP NNP NN , CC VB IN JJ NNS , IN NNP , NNP , IN DT NN MD VB ."
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],7,4696,312,726,0,True,True,False,2,371,False,8,1970,0,False,0,False,0.0,0.6733155,0.5960078,But those issues are another topic</p>,CC DT NNS VBP DT NN SYM NN
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],5,5006,1,1579,91,True,True,False,3,90,False,10,0,0,False,15,True,20.0,0.31823638,0.26507193,<p>Implementing a <code>SecurityManager</code>,"-LRB- NN VBG DT -LRB- NN -LRB- , NN -RRB-"
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],5,5006,1,1579,91,True,True,False,3,90,False,8,47,0,True,0,False,0.0,0.80183345,0.7262004,is probably the best way to go.,VBZ RB DT JJS NN TO VB .
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],5,5006,1,1579,91,True,True,False,3,90,False,11,79,0,False,15,True,9.090909090909092,0.5815611,0.5407275,You would have to override <code>checkPermission</code>.,"PRP MD VB TO VB -LRB- NN -LRB- , NN -RRB-"
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],5,5006,1,1579,91,True,True,False,3,90,False,14,136,0,False,10,True,14.285714285714285,0.52443194,0.4865675,That method would look at the <code>Permission</code>,"DT NN MD VB IN DT -LRB- NN -RRB- NN -LRB- , NN -RRB-"
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],5,5006,1,1579,91,True,True,False,3,90,False,14,190,0,True,0,False,7.142857142857142,0.9012352,0.8305971,"object passed to it, and determine if a certain action is dangerous.","NN VBN IN PRP , CC VB IN DT JJ NN VBZ JJ ."
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],5,5006,1,1579,91,True,True,False,3,90,False,13,259,0,False,0,False,0.0,0.7951995,0.7424016,This way you can allow some permissions and disallow other permissions.</p>,DT NN PRP MD VB DT NNS CC VB JJ NNS . NN
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],5,5006,1,1579,91,True,True,False,3,90,False,15,336,0,False,15,True,13.333333333333334,0.34351844,0.2995831,<p>Can you describe the custom <code>SecurityManager</code>,"-LRB- NN MD PRP VB DT NN -LRB- NN -RRB- NN -LRB- , NN -RRB-"
True,34,0,9152,10265,5008,3,96,True,True,True,1293,[],5,5006,1,1579,91,True,True,False,3,90,False,5,396,0,True,0,False,0.0,0.24074769,0.21263993,you used?</p>,PRP VBD . '' -RRB-
True,1,0,1271,2611,3789,1,92,True,True,False,176,[],1,3789,0,1744,0,True,True,True,1,98,False,33,0,0,False,30,True,9.090909090909092,0.7672686,0.72467786,<p>I would suggest you use <code>classOneFolder.toURI().toURL()</code> instead of building the URL yourself as a String and then recreate a URL from it.,NN PRP MD VB PRP VBP -LRB- NNP -LRB- -RRB- ADD -LRB- -RRB- SYM NN -RRB- RB IN VBG DT NN PRP IN DT NN CC RB VB DT NN IN PRP .
True,1,0,1271,2611,3789,1,92,True,True,False,176,[],1,3789,0,1744,0,True,True,True,1,98,False,24,153,0,False,0,False,4.166666666666666,0.8454431,0.77992296,On some systems (like Windows) you need to add another slash in front on the absolute filename for a valid URL.,IN DT NNS -LRB- IN NNP -RRB- PRP VBP TO VB DT NN IN NN IN DT JJ NN IN DT JJ NN .
True,1,0,1271,2611,3789,1,92,True,True,False,176,[],1,3789,0,1744,0,True,True,True,1,98,False,41,265,0,False,0,True,7.317073170731707,0.31333387,0.18210946,"Using <a href=""http://docs.oracle.com/javase/1.5.0/docs/api/java/io/File.html#toURI%28%29"" rel=""nofollow"">File.toURI()</a><a href=""http://docs.oracle.com/javase/6/docs/api/java/net/URI.html#toURL%28%29"" rel=""nofollow"">.toURL()</a> should always build a correct URL.</p>","VBG -LRB- DT NN SYM `` ADD '' NN `` NN '' -RRB- NNP -LRB- -RRB- , -LRB- DT NN SYM `` ADD '' NN `` NN '' -RRB- -LRB- -RRB- SYM NN MD RB VB DT JJ NN NN -RRB-"
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],551,5182,522,9003,76,True,True,True,1,86,False,15,0,20,False,0,False,0.0,0.6883685,0.61141324,"<p>If you are using JPanels, then are probably working with Swing.","NFP -RRB- IN PRP VBP VBG NNP , RB VBP RB VBG IN NNP ."
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],551,5182,522,9003,76,True,True,True,1,86,False,4,68,0,False,0,False,0.0,0.24617144,0.09203593,Try this:</p>,VB DT NN -RRB-
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],551,5182,522,9003,76,True,True,True,1,86,False,6,83,0,False,0,True,33.33333333333333,0.25081605,0.12522468,<pre><code>,-LRB- NN -RRB- -LRB- NN -RRB-
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],551,5182,522,9003,76,True,True,True,1,86,False,39,94,0,False,0,False,2.564102564102564,0.30288598,0.18431716,"BufferedImage myPicture = ImageIO.read(new File(""path-to-file""));
JLabel picLabel = new JLabel(new ImageIcon(myPicture));
add(picLabel);
</code></pre>",NN NN SYM NNP -LRB- JJ NN -LRB- `` NN HYPH IN HYPH NN '' -RRB- -RRB- : NNP NNP SYM JJ NNP -LRB- JJ NNP NNP -RRB- -RRB- : VB -LRB- NNP -RRB- : -LRB- NNP NN -RRB-
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],551,5182,522,9003,76,True,True,True,1,86,False,10,246,0,False,0,False,10.0,0.8083384,0.59944785,<p>The image is now a swing component.,LS -RRB- DT NN VBZ RB DT NN NN .
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],551,5182,522,9003,76,True,True,True,1,86,False,12,286,0,False,0,False,0.0,0.76366544,0.66439116,It becomes subject to layout conditions like any other component.</p>,PRP VBZ JJ IN NN NNS IN DT JJ NN . -RRB-
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,24,0,0,False,0,False,4.166666666666666,0.6018398,0.5467796,<p>Here's how I do it (with a little more info on how to load an image):</p>,-LRB- NN RB VBZ WRB PRP VBP PRP -LRB- IN DT JJ JJR NN IN WRB TO VB DT NN -RRB- : -LRB- NN -RRB-
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,5,78,0,False,16,True,0.0,0.4302553,0.3595477,<pre><code>import java.awt.,-LRB- NN GW NN .
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,5,105,0,False,0,False,0.0,0.691591,0.55966127,"Graphics;
import java.awt.image.",NNS : NN NNP .
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,6,137,0,False,0,False,0.0,0.6690632,0.5435818,"BufferedImage;
import java.io.",NN : NN NN NNP .
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,5,167,0,False,0,False,0.0,0.63328624,0.51886535,"File;
import java.io.",NN : NN NNP .
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,5,188,0,False,0,False,0.0,0.6690632,0.5435818,"IOException;
import java.util.logging.",NNP : NN NN .
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,12,226,0,False,0,False,0.0,0.6881702,0.55840814,"Level;
import java.util.logging.Logger;
import javax.imageio.ImageIO;
import javax.swing.",NN : NN NNP : NN NNP : NN NN NN .
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,2,315,0,False,0,False,0.0,0.32121086,0.21044655,JPanel;,NNP :
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,6,324,32,True,0,False,0.0,0.5746888,0.48690864,public class ImagePanel extends JPanel{,JJ NN NNP VBZ NNP .
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,4,369,0,True,0,False,0.0,0.599187,0.47591376,private BufferedImage image;,JJ NN NN :
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,36,403,0,True,0,False,0.0,0.26320663,0.19443837,"public ImagePanel() {
       try {                
          image = ImageIO.read(new File(""image name and path""));
       } catch (IOException ex) {
            // handle exception...
       }
    }","JJ NNP -LRB- -RRB- NFP VB : NN SYM NN -LRB- JJ NN -LRB- `` NN NN CC NN '' -RRB- -RRB- : NN NN -LRB- NNP FW -RRB- SYM SYM NN NN , SYM -RRB-"
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,34,608,0,False,0,False,0.0,0.5689169,0.45429114,"@Override
    protected void paintComponent(Graphics g) {
        super.paintComponent(g);
        g.drawImage(image, 0, 0, this); // see javadoc for more info on the parameters            
    }","NFP VB VBN NN NN -LRB- NNP NN -RRB- -LRB- NNP -RRB- : NN -LRB- NN , CD , CD , DT -RRB- : SYM VB NN IN JJR NN IN DT NNS ."
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],268,5704,0,4928,0,True,True,True,2,149,False,5,805,0,False,0,False,20.0,0.27207553,0.13298225,"}
</code></pre>",LS NFP NN NN -RRB-
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],41,4936,768,577,75,True,True,True,3,111,False,8,0,0,False,0,False,0.0,0.5021024,0.42378497,<p>Fred Haslam's way works fine.,-LRB- NN NNP NNP POS NN VBZ JJ .
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],41,4936,768,577,75,True,True,True,3,111,False,19,34,0,False,0,False,0.0,0.6643112,0.56802356,"I had trouble with the filepath though, since I want to reference an image within my jar.","PRP VBD NN IN DT NN RB , IN PRP VBP TO VB DT NN IN PRP$ NN ."
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],41,4936,768,577,75,True,True,True,3,111,False,8,125,0,False,0,False,0.0,0.48961356,0.32784027,"To do this, I used:</p>","TO VB DT , PRP VBD NN -RRB-"
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],41,4936,768,577,75,True,True,True,3,111,False,4,150,0,False,0,True,25.0,0.25081605,0.12522468,<pre><code>,-LRB- NN NN -RRB-
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],41,4936,768,577,75,True,True,True,3,111,False,32,161,0,False,0,False,3.125,0.19784972,0.10031071,"BufferedImage wPic = ImageIO.read(this.getClass().getResource(""snow.png""));
JLabel wIcon = new JLabel(new ImageIcon(wPic));
</code></pre>",NNP NNP SYM NNP -LRB- NNP -LRB- -RRB- NNP -LRB- `` NNP '' -RRB- -RRB- : NNP NNP SYM JJ NNP -LRB- JJ NNP NNP -RRB- -RRB- : -LRB- NNP FW -RRB-
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],41,4936,768,577,75,True,True,True,3,111,False,27,300,0,False,0,False,3.7037037037037033,0.7069559,0.6418272,"<p>Since I only have a finite number (about 10) images that I need to load using this method, it works quite well.","NN IN PRP RB VBP DT JJ NN -LRB- RB CD -RRB- NNS WDT PRP VBP TO VB VBG DT NN , PRP VBZ RB RB ."
True,372,0,1174397,29019,5704,14,62,True,True,True,280,[],41,4936,768,577,75,True,True,True,3,111,False,13,416,0,False,0,False,0.0,0.7601216,0.65904444,It gets file without having to have the correct relative filepath.</p>,PRP VBZ NN IN VBG TO VB DT JJ JJ NN . NN
